ID,CompanyFK,Score,Explanation,RecordedOn,RuleVersion
2156,28052,56.5,"Upload an overview image; Add more gallery images; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-17 23:00:02.117,1
2157,28058,48.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more additional contacts; ",2017-11-17 23:00:02.117,1
2158,28060,41,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2159,28061,39.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2160,28062,43.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2161,28064,48,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2162,28065,47.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2163,28071,48.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-11-17 23:00:02.117,1
2164,28075,75.25,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; ",2017-11-17 23:00:02.117,1
2165,28077,49.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2166,28081,44.5,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2167,28083,16,"Enter a description; Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2168,28084,14,"Upload a logo; Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; Add an email address; ",2017-11-17 23:00:02.117,1
2169,28085,31,"Enter a description; Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2170,28086,16.75,"Enter a description; Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2171,28087,46.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2172,28090,45,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-11-17 23:00:02.117,1
2173,28091,65.5,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2174,28098,57,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more additional contacts; Add a tagline; ",2017-11-17 23:00:02.117,1
2175,28099,41.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-17 23:00:02.117,1
2176,28101,57.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-17 23:00:02.117,1
2177,28102,42.25,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2178,28105,40.75,"Upload a logo; Upload an overview image; Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; Add an email address; ",2017-11-17 23:00:02.117,1
2179,28106,39.75,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2180,28111,61.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2181,28112,19,"Enter a description; Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; Add an email address; ",2017-11-17 23:00:02.117,1
2182,28113,51.25,"Upload more product catalogues; Add more gallery images; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2183,28117,59.25,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; ",2017-11-17 23:00:02.117,1
2184,28119,57.25,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2185,28120,56.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2186,28122,89.5,"Add more additional links; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2187,29603,60.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2188,29726,42.5,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2189,29785,51.5,"Upload more product catalogues; Add more gallery images; Add more case studies; ",2017-11-17 23:00:02.117,1
2190,29795,49.75,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2191,29845,56.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2192,29981,51.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-17 23:00:02.117,1
2193,29984,52.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-17 23:00:02.117,1
2194,29987,48.5,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-11-17 23:00:02.117,1
2195,30251,65.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add a tagline; ",2017-11-17 23:00:02.117,1
2196,30293,60.5,"Upload more product catalogues; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-17 23:00:02.117,1
2197,30304,44,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-11-17 23:00:02.117,1
2198,30317,63.75,"Upload more product catalogues; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2199,30376,76.25,"Upload more product catalogues; Add more case studies; ",2017-11-17 23:00:02.117,1
2200,73619,54,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-17 23:00:02.117,1
2201,73653,77.25,"Upload more product catalogues; Add more gallery images; Add more case studies; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2202,74023,46.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2203,117931,47,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; ",2017-11-17 23:00:02.117,1
2204,117962,61.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2205,118114,21.25,"Enter a description; Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2206,118141,53.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2207,118151,77,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2208,118343,26,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-11-17 23:00:02.117,1
2209,118432,70.5,"Add more case studies; Add more additional contacts; Add a tagline; ",2017-11-17 23:00:02.117,1
2210,118856,44.5,"Upload an overview image; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-11-17 23:00:02.117,1
